image,scheme,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000477805.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101010,0.968750,0,11.0869,17.8737,21655,0
000000477805.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101010,0.968750,0,11.0869,17.4562,56006,0
000000477805.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00100000000000000010001011000000,0.531250,0,11.0869,11.3539,29271,0
000000477805.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000100000000010010100011000001,0.593750,0,11.0869,10.9507,33066,0
000000477805.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00101100100100010010101011100001,0.593750,0,11.0869,8.4907,65536,0
000000477805.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,11.0869,12.5833,35167,0
000000477805.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,11.0869,12.7397,35664,0
000000477805.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110100000000100111100001000011,0.750000,0,11.0869,13.4294,35843,0
000000477805.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,11.1933,11.1933,34719,0
000000477805.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,11.1933,13.0505,22011,0
000000477805.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,11.1933,12.9085,25221,0
000000477805.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00101100000000001010000011000000,0.468750,0,11.1933,11.3363,33059,0
000000477805.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00001100000000010011100011000000,0.562500,0,11.1933,11.2504,32664,0
000000477805.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000100100000000010001011000001,0.531250,0,11.1933,11.6388,26092,0
000000477805.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,11.1933,12.6501,33666,0
000000477805.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001100000100111100001101011,0.906250,0,11.1933,12.8036,33501,0
000000477805.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001001011,0.937500,0,11.1933,13.5922,33675,0
000000508730.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.0399,10.0399,35354,0
000000508730.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001001000110111100001001011,0.937500,0,10.0399,16.9840,9706,0
000000508730.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001100011,0.968750,0,10.0399,7.7498,35334,0
000000508730.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0399,9.0672,13283,0
000000508730.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0399,8.3614,14510,0
000000508730.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000010000000,0.468750,0,10.0399,6.7973,64826,0
000000508730.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.0399,12.7737,35544,0
000000508730.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.0399,13.0019,36320,0
000000508730.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001000000110111100001001011,0.875000,0,10.0399,14.7456,36240,0
000000508730.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1184,10.1184,34556,0
000000508730.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1184,11.9973,22213,0
000000508730.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1184,6.7573,34699,0
000000508730.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1184,8.7717,1609,0
000000508730.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1184,8.1109,28485,0
000000508730.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1184,8.9349,11061,0
000000508730.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1184,12.7739,36025,0
000000508730.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1184,12.9316,35513,0
000000508730.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000110111110001001011,0.875000,0,10.1184,14.6661,36213,0
000000517056.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001101000111111100001101011,0.968750,0,10.3458,10.3458,34889,0
000000517056.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000111111100001100011,0.937500,0,10.3458,17.1932,8841,0
000000517056.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3458,9.1291,34582,0
000000517056.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.3458,7.0589,28964,0
000000517056.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000010000001000000,0.562500,0,10.3458,5.9241,32949,0
000000517056.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000100000000010010000011000001,0.562500,0,10.3458,6.1212,65536,0
000000517056.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.3458,12.8476,36055,0
000000517056.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.3458,13.0287,36353,0
000000517056.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110101000000100111100001001011,0.812500,0,10.3458,14.3066,36346,0
000000517056.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001100000110111100001101011,0.968750,0,10.6220,10.6220,34511,0
000000517056.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.6220,12.4224,22131,0
000000517056.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.6220,7.9488,31181,0
000000517056.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,10.6220,7.2237,24910,0
000000517056.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.6220,5.8675,29955,0
000000517056.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00100100000000000010000001000000,0.562500,0,10.6220,6.7281,30716,0
000000517056.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.6220,12.8344,35688,0
000000517056.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,10.6220,13.0137,35774,0
000000517056.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110101100000100111101001001011,0.812500,0,10.6220,14.0731,36073,0
000000517687.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001001000111111100001101011,0.937500,0,10.3966,10.3966,34950,0
000000517687.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001000000111111100001100011,0.875000,0,10.3966,17.2057,8853,0
000000517687.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001001000111111100001100011,0.906250,0,10.3966,10.5948,34436,0
000000517687.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.3966,7.8228,29558,0
000000517687.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.3966,8.2001,30976,0
000000517687.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000010000010010000011000000,0.531250,0,10.3966,6.7464,65536,0
000000517687.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.3966,12.7556,35367,0
000000517687.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.3966,12.9348,36186,0
000000517687.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001001011,0.906250,0,10.3966,13.4530,36700,0
000000517687.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001001000111111100001101011,0.937500,0,10.5468,10.5468,34488,0
000000517687.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.5468,12.3910,22116,0
000000517687.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.5468,9.0020,33132,0
000000517687.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.5468,7.5166,31238,0
000000517687.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.5468,8.0021,31205,0
000000517687.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,10.5468,8.0564,27229,0
000000517687.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.5468,12.7905,35743,0
000000517687.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.5468,12.9219,36944,0
000000517687.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.5468,13.4115,36098,0
000000523957.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001001000111111100001101011,0.937500,0,10.2465,10.2465,35119,0
000000523957.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2465,16.9936,8915,0
000000523957.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2465,7.0596,34908,0
000000523957.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2465,9.0280,29976,0
000000523957.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2465,7.5244,28003,0
000000523957.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000010000000,0.468750,0,10.2465,7.0701,65404,0
000000523957.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.2465,12.7981,36905,0
000000523957.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.2465,13.0100,36924,0
000000523957.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001001000100111100001101010,0.875000,0,10.2465,14.3516,36635,0
000000523957.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2499,10.2499,34462,0
000000523957.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2499,11.9739,22123,0
000000523957.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2499,6.1925,38824,0
000000523957.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2499,8.8680,24872,0
000000523957.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2499,7.0863,30208,0
000000523957.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2499,8.7035,27809,0
000000523957.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.2499,12.8149,36457,0
000000523957.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.2499,13.0138,36838,0
000000523957.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001001010,0.906250,0,10.2499,14.3483,36891,0
000000533145.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.5263,10.5263,35378,0
000000533145.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.5263,17.4731,10884,0
000000533145.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.5263,12.9988,35969,0
000000533145.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000100000000000000000000001001,0.531250,0,10.5263,9.7875,3305,0
000000533145.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.5263,6.7355,29349,0
000000533145.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00100000000000010000000011000000,0.562500,0,10.5263,7.2050,65409,0
000000533145.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.5263,12.9954,36448,0
000000533145.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.5263,13.2133,36507,0
000000533145.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001001011,0.906250,0,10.5263,14.6067,36118,0
000000533145.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.7157,10.7157,34454,0
000000533145.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.7157,12.6167,22869,0
000000533145.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.7157,10.6057,32865,0
000000533145.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00010101000100000001001000110111,0.531250,0,10.7157,10.1160,3093,0
000000533145.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,10.7157,8.2790,41,0
000000533145.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00010001000000010001000000110100,0.593750,0,10.7157,9.5016,5976,0
000000533145.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.7157,12.9416,36638,0
000000533145.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.7157,13.1026,36259,0
000000533145.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111110001101011,0.937500,0,10.7157,14.3870,36483,0
000000562243.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3904,10.3904,35011,0
000000562243.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001100000110111100001101011,0.968750,0,10.3904,17.2648,8740,0
000000562243.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3904,12.9519,34756,0
000000562243.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000011000000,0.500000,0,10.3904,10.9847,30818,0
000000562243.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.3904,9.2460,29672,0
000000562243.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000010010000011000000,0.562500,0,10.3904,7.6154,65536,0
000000562243.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.3904,12.9484,36554,0
000000562243.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.3904,13.2177,36889,0
000000562243.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001001011,0.906250,0,10.3904,14.6463,36695,0
000000562243.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.5827,10.5827,34169,0
000000562243.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.5827,12.4412,21882,0
000000562243.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.5827,10.5108,29010,0
000000562243.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.5827,10.6753,31702,0
000000562243.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.5827,9.6051,25563,0
000000562243.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,10.5827,10.4741,29191,0
000000562243.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.5827,12.9624,35383,0
000000562243.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001100000100111100001101011,0.906250,0,10.5827,13.1863,35844,0
000000562243.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000100111100001001011,0.875000,0,10.5827,14.6236,35140,0
000000563470.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.9917,9.9917,35003,0
000000563470.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001100000110111100001101011,0.968750,0,9.9917,16.7373,9213,0
000000563470.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.9917,11.4425,34739,0
000000563470.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000011000000,0.500000,0,9.9917,8.5846,32875,0
000000563470.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.9917,8.5636,32196,0
000000563470.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000010000000011000000,0.531250,0,9.9917,6.9594,65439,0
000000563470.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.9917,12.6929,35864,0
000000563470.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,9.9917,12.9014,36504,0
000000563470.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000100111100001101011,0.906250,0,9.9917,14.2565,36229,0
000000563470.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0470,10.0470,34250,0
000000563470.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0470,11.8305,22120,0
000000563470.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0470,9.3498,41993,0
000000563470.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,10.0470,8.3634,32565,0
000000563470.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0470,8.6199,31467,0
000000563470.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0470,8.7260,30372,0
000000563470.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0470,12.6805,36874,0
000000563470.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.0470,12.9356,36539,0
000000563470.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111110001101011,0.937500,0,10.0470,14.2618,38369,0
000000573258.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.5130,10.5130,35185,0
000000573258.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.5130,17.2821,9068,0
000000573258.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.5130,6.3261,34740,0
000000573258.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000011000000,0.500000,0,10.5130,7.2677,32197,0
000000573258.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000010000000,0.468750,0,10.5130,8.4254,32684,0
000000573258.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00100100000000010010000011000000,0.562500,0,10.5130,6.8666,65536,0
000000573258.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.5130,12.9218,36531,0
000000573258.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.5130,13.1127,37125,0
000000573258.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,10.5130,14.4353,37215,0
000000573258.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.4875,10.4875,34728,0
000000573258.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.4875,12.1780,21995,0
000000573258.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.4875,5.6086,34640,0
000000573258.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.4875,6.9433,27906,0
000000573258.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.4875,7.4533,31774,0
000000573258.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.4875,7.5945,29471,0
000000573258.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.4875,12.9229,35987,0
000000573258.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.4875,13.1217,36097,0
000000573258.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000110111100001101011,0.937500,0,10.4875,14.4995,36268,0
000000575243.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.4564,10.4564,35076,0
000000575243.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.4564,17.0555,9126,0
000000575243.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001100011,0.968750,0,10.4564,7.2932,34623,0
000000575243.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.4564,6.8084,28612,0
000000575243.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000011000000,0.500000,0,10.4564,6.6602,32581,0
000000575243.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000010000000011000000,0.531250,0,10.4564,6.5225,65536,0
000000575243.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.4564,12.7394,36651,0
000000575243.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.4564,12.9749,37183,0
000000575243.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001000000110111100001101011,0.906250,0,10.4564,13.9335,36824,0
000000575243.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2079,10.2079,34628,0
000000575243.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2079,11.8542,21983,0
000000575243.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2079,6.3442,30712,0
000000575243.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2079,5.7468,31280,0
000000575243.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2079,5.8927,32536,0
000000575243.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2079,7.3182,30134,0
000000575243.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2079,12.8000,35670,0
000000575243.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.2079,13.0065,35704,0
000000575243.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,10.2079,14.2252,35820,0
000000005529.png,single_center_50pct,3.0000,none,00110001101000110111100001101011,00110001001000111111100001101011,0.937500,0,9.1403,9.1403,35425,0
000000005529.png,single_center_50pct,3.0000,remove_center_40,00110001101000110111100001101011,00110001100000110111100001101011,0.968750,0,9.1403,15.9040,9093,0
000000005529.png,single_center_50pct,3.0000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.1403,6.8756,34896,0
000000005529.png,single_center_50pct,3.0000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.1403,7.5562,29057,0
000000005529.png,single_center_50pct,3.0000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.1403,8.6218,32364,0
000000005529.png,single_center_50pct,3.0000,crop_center_50,00110001101000110111100001101011,00000000000000010000000011000000,0.531250,0,9.1403,6.2199,65401,0
000000005529.png,single_center_50pct,3.0000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.1403,11.4409,36768,0
000000005529.png,single_center_50pct,3.0000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,9.1403,11.6332,37043,0
