image,scheme,scaling_w,attack,candidate,box,message,predicted,bit_accuracy,confidence,mask_pixels,used_fallback
000000477805.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36169",11110110010100000011110000110001,11110110000100000011110001110010,0.875000,0.792431,36060,0
000000477805.png,five_region_spatial,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000100110000000000000010000000,0.531250,0.166528,3246,0
000000477805.png,five_region_spatial,3.0000,crop_top_left_50,bbox_0,"160,160,256,256,0.5,3246",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000477805.png,five_region_spatial,3.0000,crop_top_left_50,bbox_1,"160,160,256,256,0.5,3246",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000477805.png,five_region_spatial,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.045380,1222,0
000000477805.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_0,"65,63,256,256,0.5,1222",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000477805.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_1,"91,120,128,256,0.5,824",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000477805.png,five_region_spatial,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000100010000000000000010000000,0.562500,0.006805,142,0
000000477805.png,five_region_spatial,3.0000,crop_center_50,bbox_0,"17,11,228,239,0.35,11742",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000477805.png,five_region_spatial,3.0000,crop_center_50,bbox_1,"17,11,228,239,0.35,11572",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000477805.png,five_region_spatial,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.900689,46515,0
000000477805.png,five_region_spatial,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,46515",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.900276,48281,0
000000477805.png,five_region_spatial,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,46515",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.900276,48281,0
000000477805.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110010100000011110000110011,0.968750,0.897135,38709,0
000000477805.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,38709",11110110010100000011110000110001,11110110010100000011110000110011,0.968750,0.893767,37530,0
000000477805.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,31529",11110110010100000011110000110001,11110110010100000011110000110011,0.968750,0.893767,37530,0
000000477805.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_2,"141,151,256,256,0.5,7180",11110110010100000011110000110001,00000000000000100000000000000000,0.500000,0.013347,236,0
000000508730.png,single_center_50pct,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,single_center_50pct,3.0000,crop_top_left_50,bbox_0,"94,99,256,256,0.35,6392",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,single_center_50pct,3.0000,crop_top_left_50,bbox_1,"97,109,242,256,0.35,4712",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,single_center_50pct,3.0000,crop_top_left_50,bbox_2,"139,205,217,256,0.35,996",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,single_center_50pct,3.0000,crop_top_left_50,bbox_3,"201,183,236,224,0.35,459",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,single_center_50pct,3.0000,crop_top_left_50,bbox_4,"178,126,208,146,0.35,225",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,single_center_50pct,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.011360,555,0
000000508730.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_0,"40,42,150,127,0.5,555",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.100987,4133,0
000000508730.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_1,"92,50,129,86,0.5,338",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,single_center_50pct,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000010000,0.562500,0.139684,60007,0
000000508730.png,single_center_50pct,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,60007",11110110010100000011110000110001,00000000000000000000000000010000,0.562500,0.139801,60056,0
000000508730.png,single_center_50pct,3.0000,crop_center_50,bbox_1,"0,0,256,256,0.5,60007",11110110010100000011110000110001,00000000000000000000000000010000,0.562500,0.139801,60056,0
000000508730.png,single_center_50pct,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.959132,36007,0
000000508730.png,single_center_50pct,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36007",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.959256,35992,0
000000508730.png,single_center_50pct,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,36007",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.959256,35992,0
000000508730.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.797229,36252,0
000000508730.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36252",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.793881,36264,0
000000508730.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36252",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.793881,36264,0
000000508730.png,five_region_spatial,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.000537,42,0
000000508730.png,five_region_spatial,3.0000,crop_top_left_50,bbox_0,"11,0,191,198,0.35,10281",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,five_region_spatial,3.0000,crop_top_left_50,bbox_1,"11,0,191,198,0.35,9733",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,five_region_spatial,3.0000,crop_top_left_50,bbox_2,"95,99,132,147,0.35,508",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,five_region_spatial,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_0,"0,0,256,256,0.35,12020",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_1,"61,65,256,256,0.35,11279",11110110010100000011110000110001,00000000000010000000000000001000,0.468750,0.164599,3415,0
000000508730.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_2,"188,180,213,215,0.35,290",11110110010100000011110000110001,00010000000000000001000110000000,0.531250,0.052662,1374,0
000000508730.png,five_region_spatial,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,five_region_spatial,3.0000,crop_center_50,bbox_0,"12,13,247,246,0.35,9037",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.001000,72,0
000000508730.png,five_region_spatial,3.0000,crop_center_50,bbox_1,"29,82,244,232,0.35,7268",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,five_region_spatial,3.0000,crop_center_50,bbox_2,"120,72,173,116,0.35,586",11110110010100000011110000110001,00000100100000010001000010000010,0.468750,0.019858,271,0
000000508730.png,five_region_spatial,3.0000,crop_center_50,bbox_3,"58,169,106,212,0.35,500",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.010679,394,0
000000508730.png,five_region_spatial,3.0000,crop_center_50,bbox_4,"76,57,108,87,0.35,309",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,five_region_spatial,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.946723,37422,0
000000508730.png,five_region_spatial,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,37422",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.946210,37317,0
000000508730.png,five_region_spatial,3.0000,jpeg_q20,bbox_1,"0,0,218,216,0.5,15705",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,five_region_spatial,3.0000,jpeg_q20,bbox_2,"138,142,256,256,0.5,7740",11110110010100000011110000110001,00100100110000000000000000000000,0.593750,0.153941,5731,0
000000508730.png,five_region_spatial,3.0000,jpeg_q20,bbox_3,"0,146,108,256,0.5,7192",11110110010100000011110000110001,00000000000000000000000010000000,0.500000,0.042949,1837,0
000000508730.png,five_region_spatial,3.0000,jpeg_q20,bbox_4,"152,0,256,109,0.5,6785",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000508730.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110000100000011110000110010,0.906250,0.795222,36879,0
000000508730.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36879",11110110010100000011110000110001,11110110000100000011110000110010,0.906250,0.803443,36856,0
000000508730.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,215,256,0.5,22091",11110110010100000011110000110001,11110000000100000010010000010000,0.781250,0.426882,35035,0
000000508730.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_2,"144,134,256,256,0.5,7416",11110110010100000011110000110001,00000100110000010100000011011001,0.468750,0.209234,2648,0
000000508730.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_3,"136,0,256,102,0.5,7372",11110110010100000011110000110001,00100110010000100001011011010100,0.593750,0.400965,8096,0
000000517056.png,single_center_50pct,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.011153,500,0
000000517056.png,single_center_50pct,3.0000,crop_top_left_50,bbox_0,"89,44,180,256,0.5,500",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000517056.png,single_center_50pct,3.0000,crop_top_left_50,bbox_1,"127,151,162,186,0.5,346",11110110010100000011110000110001,00000000000000000000000010000000,0.500000,0.055385,1388,0
000000517056.png,single_center_50pct,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.035142,1802,0
000000517056.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_0,"0,0,218,169,0.5,1802",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000517056.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_1,"78,71,136,137,0.5,624",11110110010100000011110000110001,00000100110000100100000010000000,0.468750,0.183636,5845,0
000000517056.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_2,"126,80,168,133,0.5,453",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000517056.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_3,"87,47,116,76,0.5,205",11110110010100000011110000110001,00010101001000001001010000000000,0.562500,0.020441,272,0
000000517056.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_4,"150,34,162,86,0.5,202",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000517056.png,single_center_50pct,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.152536,61898,0
000000517056.png,single_center_50pct,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,61898",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.152513,61877,0
000000517056.png,single_center_50pct,3.0000,crop_center_50,bbox_1,"0,0,256,256,0.5,61898",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.152513,61877,0
000000517056.png,single_center_50pct,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.952671,36400,0
000000517056.png,single_center_50pct,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36400",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.952570,36384,0
000000517056.png,single_center_50pct,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,36400",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.952570,36384,0
000000517056.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,01110110000100000011110000110010,0.875000,0.765459,36427,0
000000517056.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36427",11110110010100000011110000110001,01110110000100000011110000110010,0.875000,0.762869,36504,0
000000517056.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36427",11110110010100000011110000110001,01110110000100000011110000110010,0.875000,0.762869,36504,0
000000517056.png,five_region_spatial,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.088872,9135,0
000000517056.png,five_region_spatial,3.0000,crop_top_left_50,bbox_0,"5,0,256,256,0.5,9135",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.066834,23690,0
000000517056.png,five_region_spatial,3.0000,crop_top_left_50,bbox_1,"155,157,256,256,0.5,5526",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.077429,8074,0
000000517056.png,five_region_spatial,3.0000,crop_top_left_50,bbox_2,"108,0,172,191,0.5,2888",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.003265,167,0
000000517056.png,five_region_spatial,3.0000,crop_top_left_50,bbox_3,"115,12,150,53,0.5,407",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000517056.png,five_region_spatial,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.054083,7260,0
000000517056.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_0,"0,7,256,256,0.5,7260",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.060806,17274,0
000000517056.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_1,"60,60,256,256,0.5,6389",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.026854,1424,0
000000517056.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_2,"0,48,92,86,0.5,748",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000517056.png,five_region_spatial,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.076092,16362,0
000000517056.png,five_region_spatial,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,16362",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.077922,16703,0
000000517056.png,five_region_spatial,3.0000,crop_center_50,bbox_1,"9,13,243,224,0.5,12562",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.053866,23244,0
000000517056.png,five_region_spatial,3.0000,crop_center_50,bbox_2,"28,148,240,220,0.5,3655",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.054341,28923,0
000000517056.png,five_region_spatial,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110110100000011110000110001,0.968750,0.932403,38548,0
000000517056.png,five_region_spatial,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,38548",11110110010100000011110000110001,11110110110100000011110000110001,0.968750,0.931700,38571,0
000000517056.png,five_region_spatial,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,31022",11110110010100000011110000110001,11110110110100000011110000110001,0.968750,0.931700,38571,0
000000517056.png,five_region_spatial,3.0000,jpeg_q20,bbox_2,"0,0,120,108,0.5,7526",11110110010100000011110000110001,00000000000000000000000010000000,0.500000,0.086596,3104,0
000000517056.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110100100000011110000110010,0.875000,0.781875,39523,0
000000517056.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,39523",11110110010100000011110000110001,11110110100100000011110000110010,0.875000,0.782555,39507,0
000000517056.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,31376",11110110010100000011110000110001,11110110100100000011110000110010,0.875000,0.782555,39507,0
000000517056.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_2,"131,0,256,115,0.5,8147",11110110010100000011110000110001,00000000000000100001000010000000,0.500000,0.066441,1271,0
000000517687.png,single_center_50pct,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.071143,7608,0
000000517687.png,single_center_50pct,3.0000,crop_top_left_50,bbox_0,"36,41,256,256,0.5,7608",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.002052,128,0
000000517687.png,single_center_50pct,3.0000,crop_top_left_50,bbox_1,"59,60,256,173,0.5,4309",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.046703,19700,0
000000517687.png,single_center_50pct,3.0000,crop_top_left_50,bbox_2,"78,131,144,240,0.5,2064",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000517687.png,single_center_50pct,3.0000,crop_top_left_50,bbox_3,"195,116,224,145,0.5,261",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000517687.png,single_center_50pct,3.0000,crop_top_left_50,bbox_4,"74,70,91,113,0.5,249",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000517687.png,single_center_50pct,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.059027,4878,0
000000517687.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_0,"11,0,214,220,0.5,4878",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.020885,1404,0
000000517687.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_1,"105,0,195,220,0.5,4048",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.057810,12719,0
000000517687.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_2,"107,12,168,50,0.5,446",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000517687.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_3,"94,88,131,120,0.5,266",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000517687.png,single_center_50pct,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.138358,56258,0
000000517687.png,single_center_50pct,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,56258",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.138387,56221,0
000000517687.png,single_center_50pct,3.0000,crop_center_50,bbox_1,"0,0,256,256,0.5,56258",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.138387,56221,0
000000517687.png,single_center_50pct,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.924481,36143,0
000000517687.png,single_center_50pct,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36143",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.924350,36135,0
000000517687.png,single_center_50pct,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,36143",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.924350,36135,0
000000517687.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110100100000011110000110010,0.875000,0.757923,37067,0
000000517687.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,37067",11110110010100000011110000110001,11110110100100000011110000110010,0.875000,0.758797,37041,0
000000517687.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,37067",11110110010100000011110000110001,11110110100100000011110000110010,0.875000,0.758797,37041,0
000000517687.png,five_region_spatial,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.058469,3503,0
000000517687.png,five_region_spatial,3.0000,crop_top_left_50,bbox_0,"18,0,190,196,0.5,3503",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.002565,235,0
000000517687.png,five_region_spatial,3.0000,crop_top_left_50,bbox_1,"117,0,170,170,0.5,3347",11110110010100000011110000110001,10111000000010000010000000000000,0.593750,0.182336,11218,0
000000517687.png,five_region_spatial,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.067370,14200,0
000000517687.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_0,"0,0,256,256,0.5,14200",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.067255,13908,0
000000517687.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_1,"60,56,256,256,0.5,10128",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.041605,21668,0
000000517687.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_2,"0,0,100,101,0.5,3700",11110110010100000011110000110001,00000100000000000000000000000000,0.562500,0.087008,26253,0
000000517687.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_3,"204,154,226,192,0.5,256",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000517687.png,five_region_spatial,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.061283,5372,0
000000517687.png,five_region_spatial,3.0000,crop_center_50,bbox_0,"17,34,246,243,0.5,5372",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.055814,7886,0
000000517687.png,five_region_spatial,3.0000,crop_center_50,bbox_1,"34,59,243,238,0.5,5239",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.024853,2094,0
000000517687.png,five_region_spatial,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.923299,38619,0
000000517687.png,five_region_spatial,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,38619",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.923152,38584,0
000000517687.png,five_region_spatial,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,31011",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.923152,38584,0
000000517687.png,five_region_spatial,3.0000,jpeg_q20,bbox_2,"0,0,120,109,0.5,7608",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.011340,344,0
000000517687.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,01110110010100000011110000110010,0.906250,0.835448,37671,0
000000517687.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,37671",11110110010100000011110000110001,01110110010100000011110000110010,0.906250,0.832946,37645,0
000000517687.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,30518",11110110010100000011110000110001,01110110010100000011110000110010,0.906250,0.832946,37645,0
000000517687.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_2,"146,0,256,110,0.5,7153",11110110010100000011110000110001,00100000000000100000000010010000,0.531250,0.138116,4308,0
000000523957.png,single_center_50pct,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.038545,1960,0
000000523957.png,single_center_50pct,3.0000,crop_top_left_50,bbox_0,"69,41,256,256,0.5,1960",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000523957.png,single_center_50pct,3.0000,crop_top_left_50,bbox_1,"125,140,197,172,0.5,578",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000523957.png,single_center_50pct,3.0000,crop_top_left_50,bbox_2,"167,154,246,192,0.5,570",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000523957.png,single_center_50pct,3.0000,crop_top_left_50,bbox_3,"146,201,170,238,0.5,290",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000523957.png,single_center_50pct,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.035533,1879,0
000000523957.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_0,"0,0,192,202,0.5,1879",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000523957.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_1,"40,10,116,47,0.5,694",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000523957.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_2,"74,89,150,126,0.5,458",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000523957.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_3,"95,40,126,68,0.5,266",11110110010100000011110000110001,00000100000000000010000000000000,0.593750,0.001639,34,0
000000523957.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_4,"140,14,160,50,0.5,226",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000523957.png,single_center_50pct,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.148854,59669,0
000000523957.png,single_center_50pct,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,59669",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.148864,59653,0
000000523957.png,single_center_50pct,3.0000,crop_center_50,bbox_1,"0,0,256,256,0.5,59510",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.148864,59653,0
000000523957.png,single_center_50pct,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.936275,36839,0
000000523957.png,single_center_50pct,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36839",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.937015,36877,0
000000523957.png,single_center_50pct,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,36839",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.937015,36877,0
000000523957.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110000100000011110000110010,0.906250,0.780791,36738,0
000000523957.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36738",11110110010100000011110000110001,11110110000100000011110000110010,0.906250,0.778018,36720,0
000000523957.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36738",11110110010100000011110000110001,11110110000100000011110000110010,0.906250,0.778018,36720,0
000000523957.png,five_region_spatial,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.012624,670,0
000000523957.png,five_region_spatial,3.0000,crop_top_left_50,bbox_0,"17,60,216,248,0.5,670",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.001248,99,0
000000523957.png,five_region_spatial,3.0000,crop_top_left_50,bbox_1,"33,145,136,162,0.5,477",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000523957.png,five_region_spatial,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.014121,952,0
