image,scheme,scaling_w,coding,attack,payload,decoded_payload,payload_accuracy,payload_success,full_message,predicted_full_message,full_bit_accuracy,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000088848.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.1981,9.1981,34607,0
000000088848.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1981,6.6989,8932,0
000000088848.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1981,6.9565,1407,0
000000088848.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100001111100,0.937500,9.1981,11.5403,37197,0
000000088848.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,9.1981,11.7062,37078,0
000000088848.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.1981,12.8076,38555,0
000000089648.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.1741,9.1741,34771,0
000000089648.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1741,7.1803,10100,0
000000089648.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1741,8.1489,17410,0
000000089648.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.1741,11.8043,36842,0
000000089648.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111110100011111111100011110100,0.906250,9.1741,11.9602,36278,0
000000089648.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111101001110100,0.812500,9.1741,13.4381,38332,0
000000092177.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.3118,9.3118,34599,0
000000092177.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.3118,6.6482,6645,0
000000092177.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.3118,6.2534,362,0
000000092177.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.3118,11.3701,36120,0
000000092177.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,9.3118,11.5341,37497,0
000000092177.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.3118,12.5003,37377,0
000000098392.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.2781,9.2781,34853,0
000000098392.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.2781,6.3613,12335,0
000000098392.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.2781,8.4415,16760,0
000000098392.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.2781,11.5056,36318,0
000000098392.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,9.2781,11.7027,37229,0
000000098392.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.2781,12.9036,37247,0
000000098520.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.1631,9.1631,34834,0
000000098520.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1631,8.2148,13296,0
000000098520.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1631,9.3300,26959,0
000000098520.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.1631,11.8398,36421,0
000000098520.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111100001110100,0.843750,9.1631,12.0058,36039,0
000000098520.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.1631,13.7080,36586,0
000000107554.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.1089,9.1089,34437,0
000000107554.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1089,7.9711,1550,0
000000107554.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1089,8.2576,1629,0
000000107554.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011011100,0.968750,9.1089,11.5898,35525,0
000000107554.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,9.1089,11.7669,36753,0
000000107554.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110110011111111101001010100,0.750000,9.1089,13.2715,39621,0
000000121673.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.0521,9.0521,34792,0
000000121673.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.0521,7.6004,13615,0
000000121673.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.0521,8.2422,14766,0
000000121673.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.0521,11.8383,37116,0
000000121673.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001011100,0.843750,9.0521,12.0783,37012,0
000000121673.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110110011111111101001110100,0.781250,9.0521,13.7791,37757,0
000000134322.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.3834,9.3834,34606,0
000000134322.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.3834,7.1206,5211,0
000000134322.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.3834,8.8034,15156,0
000000134322.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100011111100,0.968750,9.3834,11.5220,35511,0
000000134322.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001011100,0.843750,9.3834,11.7372,36061,0
000000134322.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.3834,13.0140,36656,0
000000150649.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,8.9992,8.9992,34698,0
000000150649.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,8.9992,8.0649,2563,0
000000150649.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,8.9992,8.4614,13555,0
000000150649.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,8.9992,11.8329,37153,0
000000150649.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111100001110100,0.843750,8.9992,12.0263,36965,0
000000150649.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110110011111111101001110100,0.781250,8.9992,13.8183,38500,0
000000154000.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.2905,9.2905,34704,0
000000154000.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.2905,6.7665,16667,0
000000154000.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.2905,7.0735,14497,0
000000154000.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111110100011111111100011011100,0.937500,9.2905,11.5285,36096,0
000000154000.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,9.2905,11.6743,36591,0
000000154000.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.2905,12.8899,37287,0
000000186632.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.1422,9.1422,34535,0
000000186632.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1422,6.6308,4179,0
000000186632.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1422,8.2967,12017,0
000000186632.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100001111100,0.937500,9.1422,11.7730,37111,0
000000186632.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111100001110100,0.843750,9.1422,11.9447,36686,0
000000186632.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111101001110100,0.812500,9.1422,13.5423,38657,0
000000201775.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.0856,9.0856,34623,0
000000201775.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.0856,8.1051,10220,0
000000201775.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000100000000000001000000000000,0.312500,9.0856,8.3908,6269,0
000000201775.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100001111100,0.937500,9.0856,11.8610,35587,0
000000201775.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111100001110100,0.843750,9.0856,12.0665,35818,0
000000201775.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111101001110100,0.812500,9.0856,13.8929,36636,0
000000205647.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.1392,9.1392,34671,0
000000205647.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1392,8.0886,14056,0
000000205647.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1392,8.4064,7212,0
000000205647.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.1392,11.9033,36521,0
000000205647.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111100001110100,0.843750,9.1392,12.1155,36825,0
000000205647.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111101001110100,0.812500,9.1392,13.6260,37341,0
000000207306.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.1981,9.1981,34678,0
000000207306.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1981,7.6408,7960,0
000000207306.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1981,7.6636,15427,0
000000207306.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100001111100,0.937500,9.1981,11.7510,36462,0
000000207306.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111110100011111111100001110100,0.875000,9.1981,11.9254,36714,0
000000207306.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.1981,13.4437,38059,0
000000210299.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,8.9837,8.9837,34605,0
000000210299.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,8.9837,8.4800,7681,0
000000210299.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,8.9837,7.8577,31,0
000000210299.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,8.9837,11.8152,35763,0
000000210299.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,8.9837,11.9539,36486,0
000000210299.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,8.9837,13.6327,37704,0
000000219440.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.2616,9.2616,34465,0
000000219440.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000100000000000000000,0.281250,9.2616,6.5352,24282,0
000000219440.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.2616,8.5145,24382,0
000000219440.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.2616,11.4441,36000,0
000000219440.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,9.2616,11.6109,36698,0
000000219440.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111110100011111111101001110100,0.843750,9.2616,12.9099,37020,0
000000230166.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.1398,9.1398,34301,0
000000230166.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.000000,9.1398,8.3704,0,1
000000230166.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1398,8.6516,1430,0
000000230166.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100001111100,0.937500,9.1398,11.8375,36168,0
000000230166.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,9.1398,12.0287,36590,0
000000230166.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.1398,13.7286,38051,0
000000249180.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.1479,9.1479,34620,0
000000249180.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1479,7.4204,14825,0
000000249180.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1479,7.7045,6440,0
000000249180.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100011111100,0.968750,9.1479,11.6253,35879,0
000000249180.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,9.1479,11.7592,36327,0
000000249180.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111101001110100,0.812500,9.1479,13.0341,37678,0
000000260657.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.1992,9.1992,34786,0
000000260657.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0010000001,0.400000,0,11111111100011111111100011111100,00100011010010000001010000010110,0.375000,9.1992,6.1182,477,0
000000260657.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000100000000000000000000000000,0.281250,9.1992,6.4221,160,0
000000260657.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.1992,11.5550,36335,0
000000260657.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,9.1992,11.7377,37737,0
000000260657.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.1992,12.8532,39758,0
000000262938.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.1724,9.1724,34794,0
000000262938.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000001000000000000,0.281250,9.1724,7.2815,5970,0
000000262938.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000101000000010001,0.312500,9.1724,6.8817,2293,0
000000262938.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.1724,11.5838,37529,0
000000262938.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111100001110100,0.843750,9.1724,11.6848,39760,0
000000262938.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.1724,13.0259,39375,0
000000263299.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.2241,9.2241,34538,0
000000263299.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.000000,9.2241,7.3840,0,1
000000263299.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.2241,8.5257,691,0
000000263299.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100001111100,0.937500,9.2241,11.4834,35697,0
000000263299.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111100001110100,0.843750,9.2241,11.6627,35281,0
000000263299.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.2241,12.9686,37592,0
000000319617.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.1236,9.1236,34647,0
000000319617.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1236,7.1748,7489,0
000000319617.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000100000000000001000000000000,0.312500,9.1236,7.6388,4616,0
000000319617.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.1236,11.9656,36610,0
000000319617.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111100001110100,0.843750,9.1236,12.1360,36691,0
000000319617.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110110011111111101001110100,0.781250,9.1236,13.9309,37253,0
000000322895.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.1442,9.1442,34829,0
000000322895.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1442,8.2919,10145,0
000000322895.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.1442,8.7530,25092,0
000000322895.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100001111100,0.937500,9.1442,11.7481,35485,0
000000322895.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111100001110100,0.843750,9.1442,11.9455,35615,0
000000322895.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.1442,13.5753,36762,0
000000326128.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.2632,9.2632,34503,0
000000326128.png,five_region_spatial,3.0000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.2632,6.8730,15183,0
000000326128.png,five_region_spatial,3.0000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000100000000000000000000000000,0.281250,9.2632,6.5587,20874,0
000000326128.png,five_region_spatial,3.0000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.2632,11.5983,37101,0
000000326128.png,five_region_spatial,3.0000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,9.2632,11.7550,37776,0
000000326128.png,five_region_spatial,3.0000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.2632,12.9991,37236,0
000000341681.png,five_region_spatial,3.0000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,9.0742,9.0742,34634,0
