image,attack,scheme,decoder,message,predicted,bit_accuracy,message_success,psnr_vs_original,mask_pixels,component_count,used_fallback
000000508730.png,resize_0.25,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010111110000001010110100,0.937500,0,15.4419,34764,,0
000000508730.png,resize_0.25,redundant_regions,global_mask_average,00101100010101110000001011110100,01101100010111110000001010110100,0.906250,0,16.2343,30729,,0
000000508730.png,resize_0.25,redundant_regions,component_majority,00101100010101110000001011110100,01101100010111110000001010110100,0.906250,0,16.2343,30729,1,0
000000508730.png,resize_0.25,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,01101100010111110000001010110100,0.906250,0,16.2343,30729,1,0
000000508730.png,center_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010000100000001011011100,0.843750,0,10.5051,39599,,0
000000508730.png,center_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010000100000001011011100,0.843750,0,11.0973,33034,,0
000000508730.png,center_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101100010000100000001011011100,0.843750,0,11.0973,33034,1,0
000000508730.png,center_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010000100000001011011100,0.843750,0,11.0973,33034,1,0
000000508730.png,center_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100000000000000000000010000000,0.625000,0,9.2007,19160,,0
000000508730.png,center_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00100000000000000000000000000000,0.593750,0,9.8438,19735,,0
000000508730.png,center_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00100000000000000000000010000000,0.625000,0,9.8438,19735,2,0
000000508730.png,center_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00100000000000000000000000000000,0.593750,0,9.8438,19735,2,0
000000508730.png,center_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,7.7764,0,,1
000000508730.png,center_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.1421,0,,1
000000508730.png,center_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.1421,0,0,1
000000508730.png,center_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.1421,0,0,1
000000508730.png,random_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010100100000001011011100,0.875000,0,10.4544,39881,,0
000000508730.png,random_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101100000001011011100,0.906250,0,10.7183,32561,,0
000000508730.png,random_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101100000001011011100,0.906250,0,10.7183,32561,1,0
000000508730.png,random_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101100000001011011100,0.906250,0,10.7183,32561,1,0
000000508730.png,random_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100100010000100000000011001000,0.718750,0,9.3062,45115,,0
000000508730.png,random_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.562500,0,9.8352,6710,,0
000000508730.png,random_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000000000000,0.562500,0,9.8352,6710,3,0
000000508730.png,random_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000000000000,0.562500,0,9.8352,6710,3,0
000000508730.png,random_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.5943,0,,1
000000508730.png,random_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00100111000010011010110100010000,0.437500,0,8.5177,50389,,0
000000508730.png,random_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00100111000010011010110100010000,0.437500,0,8.5177,50389,1,0
000000508730.png,random_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00100111000010011010110100010000,0.437500,0,8.5177,50389,1,0
000000508730.png,occlusion_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.9066,31493,,0
000000508730.png,occlusion_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.3813,28611,,0
000000508730.png,occlusion_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.3813,28611,1,0
000000508730.png,occlusion_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.3813,28611,1,0
000000508730.png,occlusion_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.7250,31099,,0
000000508730.png,occlusion_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.5186,27785,,0
000000508730.png,occlusion_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011111100,0.968750,0,9.5186,27785,2,0
000000508730.png,occlusion_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.5186,27785,2,0
000000508730.png,occlusion_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.3968,28344,,0
000000508730.png,occlusion_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.7748,23313,,0
000000508730.png,occlusion_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.7748,23313,3,0
000000508730.png,occlusion_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.7748,23313,3,0
000000508730.png,partial_removal_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.8091,31423,,0
000000508730.png,partial_removal_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011111100,0.968750,0,12.8288,25846,,0
000000508730.png,partial_removal_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011111100,0.968750,0,12.8288,25846,1,0
000000508730.png,partial_removal_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011111100,0.968750,0,12.8288,25846,1,0
000000508730.png,partial_removal_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011111100,0.968750,0,12.1156,29869,,0
000000508730.png,partial_removal_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5072,26670,,0
000000508730.png,partial_removal_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5072,26670,1,0
000000508730.png,partial_removal_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5072,26670,1,0
000000508730.png,partial_removal_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011111100,0.968750,0,12.5849,27021,,0
000000508730.png,partial_removal_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0673,19456,,0
000000508730.png,partial_removal_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0673,19456,1,0
000000508730.png,partial_removal_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0673,19456,1,0
000000517056.png,none,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0065,33616,,0
000000517056.png,none,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.9930,35859,,0
000000517056.png,none,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.9930,35859,1,0
000000517056.png,none,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.9930,35859,1,0
000000517056.png,jpeg_q95,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3772,33255,,0
000000517056.png,jpeg_q95,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4233,33391,,0
000000517056.png,jpeg_q95,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4233,33391,1,0
000000517056.png,jpeg_q95,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4233,33391,1,0
000000517056.png,jpeg_q85,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3454,33344,,0
000000517056.png,jpeg_q85,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3866,33632,,0
000000517056.png,jpeg_q85,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3866,33632,1,0
000000517056.png,jpeg_q85,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3866,33632,1,0
000000517056.png,jpeg_q75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3111,33329,,0
000000517056.png,jpeg_q75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3526,34012,,0
000000517056.png,jpeg_q75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3526,34012,1,0
000000517056.png,jpeg_q75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3526,34012,1,0
000000517056.png,jpeg_q65,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3048,33352,,0
000000517056.png,jpeg_q65,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3611,34407,,0
000000517056.png,jpeg_q65,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3611,34407,1,0
000000517056.png,jpeg_q65,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3611,34407,1,0
000000517056.png,jpeg_q50,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3238,33642,,0
000000517056.png,jpeg_q50,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3845,34190,,0
000000517056.png,jpeg_q50,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3845,34190,1,0
000000517056.png,jpeg_q50,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3845,34190,1,0
000000517056.png,jpeg_q30,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4746,34150,,0
000000517056.png,jpeg_q30,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.5200,36937,,0
000000517056.png,jpeg_q30,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.5200,36937,1,0
000000517056.png,jpeg_q30,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.5200,36937,1,0
000000517056.png,resize_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.0134,33273,,0
000000517056.png,resize_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.0249,34210,,0
000000517056.png,resize_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.0249,34210,1,0
000000517056.png,resize_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.0249,34210,1,0
000000517056.png,resize_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7426,33342,,0
000000517056.png,resize_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7699,33718,,0
000000517056.png,resize_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7699,33718,1,0
000000517056.png,resize_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7699,33718,1,0
000000517056.png,resize_0.25,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010111110000001010110100,0.937500,0,15.1870,34715,,0
000000517056.png,resize_0.25,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010111110000001011110100,0.968750,0,15.2712,37522,,0
000000517056.png,resize_0.25,redundant_regions,component_majority,00101100010101110000001011110100,00101100010111110000001011110100,0.968750,0,15.2712,37522,1,0
000000517056.png,resize_0.25,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010111110000001011110100,0.968750,0,15.2712,37522,1,0
000000517056.png,center_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101100001001011011100,0.875000,0,9.5118,38645,,0
000000517056.png,center_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010100100000001011011100,0.875000,0,9.4228,38580,,0
000000517056.png,center_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101100010100100000001011011100,0.875000,0,9.4228,38580,1,0
000000517056.png,center_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010100100000001011011100,0.875000,0,9.4228,38580,1,0
000000517056.png,center_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000000000000000000000010000000,0.593750,0,7.9230,2734,,0
000000517056.png,center_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000010000000,0.593750,0,7.9260,7757,,0
000000517056.png,center_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000010000000,0.593750,0,7.9260,7757,13,0
000000517056.png,center_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000010000000,0.593750,0,7.9260,7757,13,0
000000517056.png,center_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,6.5432,0,,1
000000517056.png,center_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,6.6224,0,,1
000000517056.png,center_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,6.6224,0,0,1
000000517056.png,center_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,6.6224,0,0,1
000000517056.png,random_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010100110000001011011100,0.906250,0,9.0286,38010,,0
000000517056.png,random_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010000100000001011011100,0.843750,0,8.8430,37010,,0
000000517056.png,random_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101100010000100000001011011100,0.843750,0,8.8430,37010,1,0
000000517056.png,random_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010000100000001011011100,0.843750,0,8.8430,37010,1,0
000000517056.png,random_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,7.2484,0,,1
000000517056.png,random_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000010000000000000010000000,0.625000,0,7.9404,175,,0
000000517056.png,random_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00000000010000000000000011000000,0.656250,0,7.9404,175,1,0
000000517056.png,random_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000010000000000000011000000,0.656250,0,7.9404,175,1,0
000000517056.png,random_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,10100111010010011010111001000010,0.468750,0,6.3695,59374,,0
000000517056.png,random_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,6.4055,0,,1
000000517056.png,random_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,6.4055,0,0,1
000000517056.png,random_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,6.4055,0,0,1
000000517056.png,occlusion_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.9191,30828,,0
000000517056.png,occlusion_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.5550,32014,,0
000000517056.png,occlusion_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.5550,32014,1,0
000000517056.png,occlusion_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.5550,32014,1,0
000000517056.png,occlusion_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.4870,29790,,0
000000517056.png,occlusion_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.9347,30460,,0
000000517056.png,occlusion_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.9347,30460,1,0
000000517056.png,occlusion_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.9347,30460,1,0
000000517056.png,occlusion_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.6507,29044,,0
000000517056.png,occlusion_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.0103,23703,,0
000000517056.png,occlusion_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.0103,23703,1,0
000000517056.png,occlusion_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.0103,23703,1,0
000000517056.png,partial_removal_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0319,33287,,0
000000517056.png,partial_removal_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4409,31741,,0
000000517056.png,partial_removal_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4409,31741,1,0
000000517056.png,partial_removal_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4409,31741,1,0
000000517056.png,partial_removal_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.3722,30911,,0
000000517056.png,partial_removal_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4255,31733,,0
000000517056.png,partial_removal_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4255,31733,1,0
000000517056.png,partial_removal_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4255,31733,1,0
000000517056.png,partial_removal_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.2508,25109,,0
000000517056.png,partial_removal_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7615,23248,,0
000000517056.png,partial_removal_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7615,23248,3,0
000000517056.png,partial_removal_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7615,23248,3,0
000000517687.png,none,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.9985,33588,,0
000000517687.png,none,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.9064,35492,,0
000000517687.png,none,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.9064,35492,2,0
000000517687.png,none,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.9064,35492,2,0
000000517687.png,jpeg_q95,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4359,33448,,0
000000517687.png,jpeg_q95,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3982,33549,,0
000000517687.png,jpeg_q95,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3982,33549,2,0
000000517687.png,jpeg_q95,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3982,33549,2,0
000000517687.png,jpeg_q85,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3790,33433,,0
000000517687.png,jpeg_q85,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3471,33610,,0
000000517687.png,jpeg_q85,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3471,33610,2,0
000000517687.png,jpeg_q85,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3471,33610,2,0
000000517687.png,jpeg_q75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3387,33424,,0
000000517687.png,jpeg_q75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3176,33757,,0
000000517687.png,jpeg_q75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3176,33757,2,0
000000517687.png,jpeg_q75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3176,33757,2,0
000000517687.png,jpeg_q65,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3268,33692,,0
000000517687.png,jpeg_q65,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2794,34237,,0
000000517687.png,jpeg_q65,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2794,34237,2,0
000000517687.png,jpeg_q65,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2794,34237,2,0
000000517687.png,jpeg_q50,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3239,33715,,0
000000517687.png,jpeg_q50,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2845,34729,,0
000000517687.png,jpeg_q50,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2845,34729,1,0
000000517687.png,jpeg_q50,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2845,34729,1,0
000000517687.png,jpeg_q30,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4145,34215,,0
000000517687.png,jpeg_q30,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4030,36672,,0
000000517687.png,jpeg_q30,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4030,36672,2,0
000000517687.png,jpeg_q30,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4030,36672,2,0
000000517687.png,resize_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.9171,33476,,0
000000517687.png,resize_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.8517,33882,,0
000000517687.png,resize_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.8517,33882,2,0
000000517687.png,resize_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.8517,33882,2,0
000000517687.png,resize_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.4401,33597,,0
000000517687.png,resize_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.3885,33642,,0
000000517687.png,resize_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.3885,33642,2,0
000000517687.png,resize_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.3885,33642,2,0
000000517687.png,resize_0.25,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100000111110000001010110100,0.906250,0,14.2174,34807,,0
000000517687.png,resize_0.25,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010111110000001010110100,0.937500,0,14.2179,37380,,0
000000517687.png,resize_0.25,redundant_regions,component_majority,00101100010101110000001011110100,00101100010111110000001010110100,0.937500,0,14.2179,37380,1,0
000000517687.png,resize_0.25,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010111110000001010110100,0.937500,0,14.2179,37380,1,0
000000517687.png,center_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,8.7656,41760,,0
000000517687.png,center_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011111100,0.968750,0,8.8564,39577,,0
000000517687.png,center_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011111100,0.968750,0,8.8564,39577,2,0
000000517687.png,center_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011111100,0.968750,0,8.8564,39577,2,0
000000517687.png,center_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100000010000000000000010000000,0.656250,0,7.9535,31599,,0
000000517687.png,center_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00100000010000000000000010000000,0.656250,0,8.2376,5265,,0
000000517687.png,center_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00100000000000000000000010000000,0.625000,0,8.2376,5265,3,0
000000517687.png,center_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00100000010000000000000010000000,0.656250,0,8.2376,5265,3,0
000000517687.png,center_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,7.4056,0,,1
000000517687.png,center_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,7.6666,0,,1
000000517687.png,center_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,7.6666,0,0,1
000000517687.png,center_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,7.6666,0,0,1
000000517687.png,random_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010100110000001011111100,0.937500,0,8.8234,39776,,0
