image,attack,branch,message,predicted,bit_accuracy,confidence,mask_pixels,used_fallback
000000508730.png,resize_0.75_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.994814,34838,0
000000508730.png,resize_0.5_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993868,35225,0
000000508730.png,resize_0.5_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995993,35424,0
000000508730.png,resize_0.5_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996682,35186,0
000000508730.png,resize_0.5_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996707,35254,0
000000508730.png,resize_0.5_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993851,35228,0
000000508730.png,resize_0.5_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993800,35222,0
000000508730.png,resize_0.5_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993846,35234,0
000000508730.png,resize_0.5_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993528,35222,0
000000508730.png,resize_0.25_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.977664,35757,0
000000508730.png,resize_0.25_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.970147,35512,0
000000508730.png,resize_0.25_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.967946,35220,0
000000508730.png,resize_0.25_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.971285,35902,0
000000508730.png,resize_0.25_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.977955,35738,0
000000508730.png,resize_0.25_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.978624,35748,0
000000508730.png,resize_0.25_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.978802,35719,0
000000508730.png,resize_0.25_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.977527,35706,0
000000508730.png,jpeg_q50_then_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.978952,38431,0
000000508730.png,jpeg_q50_then_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.967910,37293,0
000000508730.png,jpeg_q50_then_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.969456,36319,0
000000508730.png,jpeg_q50_then_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.960583,36693,0
000000508730.png,jpeg_q50_then_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979206,38421,0
000000508730.png,jpeg_q50_then_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979438,38406,0
000000508730.png,jpeg_q50_then_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979503,38288,0
000000508730.png,jpeg_q50_then_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.978946,38214,0
000000517056.png,jpeg_q95,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996475,33470,0
000000517056.png,jpeg_q95,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997526,33789,0
000000517056.png,jpeg_q95,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997683,34177,0
000000517056.png,jpeg_q95,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997030,34601,0
000000517056.png,jpeg_q95,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996504,33465,0
000000517056.png,jpeg_q95,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996503,33459,0
000000517056.png,jpeg_q95,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996542,33466,0
000000517056.png,jpeg_q95,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997135,33498,0
000000517056.png,jpeg_q85,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996498,33663,0
000000517056.png,jpeg_q85,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997632,33802,0
000000517056.png,jpeg_q85,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997809,34329,0
000000517056.png,jpeg_q85,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996499,34841,0
000000517056.png,jpeg_q85,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996510,33647,0
000000517056.png,jpeg_q85,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996549,33651,0
000000517056.png,jpeg_q85,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996570,33662,0
000000517056.png,jpeg_q85,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997104,33684,0
000000517056.png,jpeg_q75,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996765,33972,0
000000517056.png,jpeg_q75,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997883,34077,0
000000517056.png,jpeg_q75,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997531,34180,0
000000517056.png,jpeg_q75,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997186,34899,0
000000517056.png,jpeg_q75,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996801,33962,0
000000517056.png,jpeg_q75,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996785,33954,0
000000517056.png,jpeg_q75,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996796,33969,0
000000517056.png,jpeg_q75,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997247,34006,0
000000517056.png,jpeg_q65,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996395,34142,0
000000517056.png,jpeg_q65,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997615,34160,0
000000517056.png,jpeg_q65,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997699,33949,0
000000517056.png,jpeg_q65,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.994481,35512,0
000000517056.png,jpeg_q65,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996451,34139,0
000000517056.png,jpeg_q65,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996461,34133,0
000000517056.png,jpeg_q65,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996424,34132,0
000000517056.png,jpeg_q65,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996890,34158,0
000000517056.png,jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996277,34236,0
000000517056.png,jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997630,34347,0
000000517056.png,jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997532,34437,0
000000517056.png,jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997669,34353,0
000000517056.png,jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996286,34218,0
000000517056.png,jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996283,34215,0
000000517056.png,jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996317,34242,0
000000517056.png,jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996518,34301,0
000000517056.png,jpeg_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996409,35317,0
000000517056.png,jpeg_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996612,35251,0
000000517056.png,jpeg_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996756,35169,0
000000517056.png,jpeg_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995670,35447,0
000000517056.png,jpeg_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996442,35338,0
000000517056.png,jpeg_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996415,35323,0
000000517056.png,jpeg_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996480,35304,0
000000517056.png,jpeg_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996456,35298,0
000000517056.png,jpeg_q20,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.984881,35596,0
000000517056.png,jpeg_q20,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.985925,35527,0
000000517056.png,jpeg_q20,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.985794,35639,0
000000517056.png,jpeg_q20,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.985376,35613,0
000000517056.png,jpeg_q20,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.985162,35587,0
000000517056.png,jpeg_q20,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.984954,35597,0
000000517056.png,jpeg_q20,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.985226,35597,0
000000517056.png,jpeg_q20,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.984758,35589,0
000000517056.png,resize_0.75_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997208,34407,0
000000517056.png,resize_0.75_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997679,34412,0
000000517056.png,resize_0.75_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997640,34655,0
000000517056.png,resize_0.75_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998083,34415,0
000000517056.png,resize_0.75_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997201,34402,0
000000517056.png,resize_0.75_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997193,34410,0
000000517056.png,resize_0.75_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997220,34405,0
000000517056.png,resize_0.75_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997256,34429,0
000000517056.png,resize_0.5_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997344,34821,0
000000517056.png,resize_0.5_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997511,34791,0
000000517056.png,resize_0.5_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997309,34989,0
000000517056.png,resize_0.5_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997915,34788,0
000000517056.png,resize_0.5_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997361,34811,0
000000517056.png,resize_0.5_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997361,34810,0
000000517056.png,resize_0.5_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997358,34816,0
000000517056.png,resize_0.5_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997245,34820,0
000000517056.png,resize_0.25_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.948786,36368,0
000000517056.png,resize_0.25_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.953692,35685,0
000000517056.png,resize_0.25_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.973018,35595,0
000000517056.png,resize_0.25_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.938141,37145,0
000000517056.png,resize_0.25_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.949209,36257,0
000000517056.png,resize_0.25_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.948814,36366,0
000000517056.png,resize_0.25_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.950667,36162,0
000000517056.png,resize_0.25_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.949144,36345,0
000000517056.png,jpeg_q50_then_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.980143,36137,0
000000517056.png,jpeg_q50_then_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.972048,35911,0
000000517056.png,jpeg_q50_then_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.977358,35946,0
000000517056.png,jpeg_q50_then_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.975526,35921,0
000000517056.png,jpeg_q50_then_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.980278,36136,0
000000517056.png,jpeg_q50_then_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.980313,36135,0
000000517056.png,jpeg_q50_then_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.980642,36138,0
000000517056.png,jpeg_q50_then_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979435,36153,0
000000517687.png,jpeg_q95,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995467,33710,0
000000517687.png,jpeg_q95,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997649,33782,0
000000517687.png,jpeg_q95,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997681,34332,0
000000517687.png,jpeg_q95,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996889,34924,0
000000517687.png,jpeg_q95,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995457,33710,0
000000517687.png,jpeg_q95,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995388,33703,0
000000517687.png,jpeg_q95,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995391,33715,0
000000517687.png,jpeg_q95,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996247,33713,0
000000517687.png,jpeg_q85,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995631,33722,0
000000517687.png,jpeg_q85,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997631,33814,0
000000517687.png,jpeg_q85,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997671,34283,0
000000517687.png,jpeg_q85,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996974,34955,0
000000517687.png,jpeg_q85,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995652,33722,0
000000517687.png,jpeg_q85,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995598,33725,0
000000517687.png,jpeg_q85,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995603,33730,0
000000517687.png,jpeg_q85,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996423,33722,0
000000517687.png,jpeg_q75,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996942,33797,0
000000517687.png,jpeg_q75,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998247,33889,0
000000517687.png,jpeg_q75,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998265,33994,0
000000517687.png,jpeg_q75,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996753,34697,0
000000517687.png,jpeg_q75,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996948,33798,0
000000517687.png,jpeg_q75,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996955,33792,0
000000517687.png,jpeg_q75,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996887,33803,0
000000517687.png,jpeg_q75,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997258,33796,0
000000517687.png,jpeg_q65,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995125,33977,0
000000517687.png,jpeg_q65,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997502,34110,0
000000517687.png,jpeg_q65,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997563,33947,0
000000517687.png,jpeg_q65,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.990680,34667,0
000000517687.png,jpeg_q65,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995122,33972,0
000000517687.png,jpeg_q65,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995130,33967,0
000000517687.png,jpeg_q65,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995045,33958,0
000000517687.png,jpeg_q65,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995566,33972,0
000000517687.png,jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995545,34174,0
000000517687.png,jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997314,34227,0
000000517687.png,jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997424,34189,0
000000517687.png,jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997335,34222,0
000000517687.png,jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995570,34170,0
000000517687.png,jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995527,34186,0
000000517687.png,jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995556,34150,0
000000517687.png,jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995644,34196,0
000000517687.png,jpeg_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995725,35068,0
000000517687.png,jpeg_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996303,35038,0
000000517687.png,jpeg_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996527,35005,0
000000517687.png,jpeg_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996147,34999,0
000000517687.png,jpeg_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995737,35066,0
000000517687.png,jpeg_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995740,35063,0
000000517687.png,jpeg_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995761,35060,0
000000517687.png,jpeg_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995645,35073,0
000000517687.png,jpeg_q20,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.983721,35057,0
000000517687.png,jpeg_q20,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989200,34874,0
000000517687.png,jpeg_q20,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.988892,34945,0
000000517687.png,jpeg_q20,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989223,34936,0
000000517687.png,jpeg_q20,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.983888,35045,0
000000517687.png,jpeg_q20,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.983884,35016,0
000000517687.png,jpeg_q20,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.983873,35028,0
000000517687.png,jpeg_q20,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.983392,35007,0
000000517687.png,resize_0.75_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997330,34393,0
000000517687.png,resize_0.75_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997687,34487,0
000000517687.png,resize_0.75_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997631,34490,0
000000517687.png,resize_0.75_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997673,34471,0
000000517687.png,resize_0.75_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997330,34394,0
000000517687.png,resize_0.75_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997328,34394,0
000000517687.png,resize_0.75_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997324,34392,0
000000517687.png,resize_0.75_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997308,34394,0
000000517687.png,resize_0.5_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996537,34737,0
000000517687.png,resize_0.5_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996882,34735,0
000000517687.png,resize_0.5_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996992,34662,0
000000517687.png,resize_0.5_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996892,34771,0
000000517687.png,resize_0.5_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996535,34733,0
000000517687.png,resize_0.5_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996527,34736,0
000000517687.png,resize_0.5_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996522,34744,0
000000517687.png,resize_0.5_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996338,34749,0
000000517687.png,resize_0.25_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.984987,35287,0
000000517687.png,resize_0.25_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.961160,35224,0
000000517687.png,resize_0.25_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.958783,35194,0
000000517687.png,resize_0.25_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.971071,35336,0
000000517687.png,resize_0.25_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.985137,35297,0
000000517687.png,resize_0.25_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.985152,35302,0
000000517687.png,resize_0.25_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.985031,35277,0
000000517687.png,resize_0.25_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.984679,35269,0
000000517687.png,jpeg_q50_then_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.986394,35727,0
000000517687.png,jpeg_q50_then_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.975466,35233,0
000000517687.png,jpeg_q50_then_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979306,35105,0
000000517687.png,jpeg_q50_then_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.973627,34869,0
000000517687.png,jpeg_q50_then_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.986324,35726,0
000000517687.png,jpeg_q50_then_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.986499,35740,0
000000517687.png,jpeg_q50_then_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.985791,35620,0
000000517687.png,jpeg_q50_then_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.985262,35812,0
000000523957.png,jpeg_q95,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997197,33619,0
000000523957.png,jpeg_q95,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998229,34360,0
000000523957.png,jpeg_q95,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998241,35727,0
000000523957.png,jpeg_q95,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996766,36832,0
000000523957.png,jpeg_q95,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997190,33628,0
000000523957.png,jpeg_q95,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997194,33628,0
000000523957.png,jpeg_q95,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997206,33633,0
