image,attack,scheme,message,predicted,bit_accuracy,message_success,psnr_vs_original,mask_pixels,used_fallback
000000358427.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.1913,21935,0
000000358427.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.8558,34509,0
000000358427.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,10.6953,29433,0
000000358427.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,12.2599,34810,0
000000358427.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,10.3206,33839,0
000000358427.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.7048,17025,0
000000358427.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.3826,16635,0
000000358427.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.4836,17009,0
000000358427.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.6106,16691,0
000000358427.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,9.8794,0,1
000000358427.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,9.8342,2570,0
000000358427.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,10.9393,5141,0
000000358427.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,10.4298,3890,0
000000358427.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.5980,11586,0
000000358427.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000010000000000000,0.406250,0,10.5999,10894,0
000000360137.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.2363,34498,0
000000360137.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.5178,33785,0
000000360137.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.2489,17616,0
000000360137.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.7289,25443,0
000000360137.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,19.1729,9062,0
000000360137.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.3752,21848,0
000000360137.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.0007,34230,0
000000360137.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.0326,25705,0
000000360137.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.6287,34550,0
000000360137.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.6888,23590,0
000000360137.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.8883,16718,0
000000360137.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.3124,16679,0
000000360137.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.7014,16896,0
000000360137.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.8284,16485,0
000000360137.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,12.0997,12497,0
000000360137.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,11.0818,5475,0
000000360137.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.5865,759,0
000000360137.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,7.9431,0,1
000000360137.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000010000,0.406250,0,8.6354,57830,0
000000360137.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,10.7594,9869,0
000000397681.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.5931,34576,0
000000397681.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.7074,34756,0
000000397681.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.5881,18016,0
000000397681.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.8874,25827,0
000000397681.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101110010101000110100,0.937500,0,18.4175,10434,0
000000397681.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.5212,22854,0
000000397681.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,9.3318,34200,0
000000397681.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,8.7517,26767,0
000000397681.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,8.2829,34688,0
000000397681.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,7.4824,34064,0
000000397681.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.6723,16954,0
000000397681.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.7323,16727,0
000000397681.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.5440,16905,0
000000397681.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.7134,17392,0
000000397681.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.6017,62,0
000000397681.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000010010010000111000000,0.375000,0,7.8433,45,0
000000397681.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,8.2428,0,1
000000397681.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,11000000000010000000000000000000,0.406250,0,8.3199,3660,0
000000397681.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.0011,16509,0
000000397681.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,01101000010010000100000100000000,0.406250,0,7.7056,16972,0
000000400573.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.2131,34761,0
000000400573.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.3965,33987,0
000000400573.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.2712,17961,0
000000400573.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.6377,25418,0
000000400573.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,18.1659,8884,0
000000400573.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.2985,21967,0
000000400573.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,10.6881,34477,0
000000400573.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,9.8959,34441,0
000000400573.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,10.2732,34893,0
000000400573.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,9.0157,33952,0
000000400573.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.3741,16987,0
000000400573.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.6114,16744,0
000000400573.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,14.1068,17025,0
000000400573.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.2417,16668,0
000000400573.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.9996,623,0
000000400573.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,9.3735,0,1
000000400573.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.2268,985,0
000000400573.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.2593,9578,0
000000400573.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000010000,0.406250,0,7.6809,51050,0
000000400573.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,9.6450,7406,0
000000401250.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,10.6429,35115,0
000000401250.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,10.7833,34141,0
000000401250.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.5845,18428,0
000000401250.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.9223,25505,0
000000401250.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101101010101100110100,0.968750,0,17.4658,9539,0
000000401250.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.5748,22036,0
000000401250.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,9.9855,34852,0
000000401250.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,9.1807,31384,0
000000401250.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101101010101100110100,0.968750,0,9.6108,35180,0
000000401250.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,8.3349,40805,0
000000401250.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.5374,17293,0
000000401250.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.6946,16936,0
000000401250.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.7888,17280,0
000000401250.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.9150,16840,0
000000401250.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00101000000000000010000000011100,0.437500,0,10.5434,4387,0
000000401250.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,10.3098,0,1
000000401250.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000100000000000000000000000000,0.406250,0,10.3469,13436,0
000000401250.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,10.3212,0,1
000000401250.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.0460,49748,0
000000401250.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,11.0214,0,1
000000426372.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.3834,34859,0
000000426372.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.8750,34229,0
000000426372.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.2954,18107,0
000000426372.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.8533,25430,0
000000426372.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001111111101111010101000110100,0.937500,0,18.9523,8997,0
000000426372.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.3994,21884,0
000000426372.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,8.1714,34304,0
000000426372.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,7.5782,25567,0
000000426372.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001111111101111010101000110100,0.937500,0,7.0464,34806,0
000000426372.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,6.3753,26610,0
000000426372.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.4123,16842,0
000000426372.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.1309,16707,0
000000426372.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.3760,17067,0
000000426372.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.6681,16720,0
000000426372.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.1150,5487,0
000000426372.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,6.4525,176,0
000000426372.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,7.2700,0,1
000000426372.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000010000000000000,0.406250,0,7.0817,1664,0
000000426372.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,6.1368,33057,0
000000426372.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000010000000000000,0.406250,0,5.8218,13602,0
000000437351.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.9807,35052,0
000000437351.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.3182,34117,0
000000437351.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.9748,18153,0
000000437351.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.5830,25432,0
000000437351.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,18.8046,9986,0
000000437351.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.2827,22112,0
000000437351.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,10.5549,34638,0
000000437351.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,9.9990,26073,0
000000437351.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,10.6866,34834,0
000000437351.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,9.6055,24243,0
000000437351.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.6905,17140,0
000000437351.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.0270,16827,0
000000437351.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.3598,17405,0
000000437351.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.6845,16941,0
000000437351.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,8.4459,0,1
000000437351.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.3995,3660,0
000000437351.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,7.8313,0,1
000000437351.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,8.1730,0,1
000000437351.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,6.9787,12080,0
000000437351.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.8031,5076,0
000000477805.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.8904,35438,0
000000477805.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.0105,34351,0
000000477805.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.7926,18634,0
000000477805.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.1816,25520,0
000000477805.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,19.5863,12786,0
000000477805.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.8715,22186,0
000000477805.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.7812,20186,0
000000477805.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.1737,25777,0
000000477805.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,18.9805,46900,0
000000477805.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.6574,23317,0
000000477805.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.8681,17509,0
000000477805.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.9829,16905,0
000000477805.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,16.0208,17660,0
000000477805.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,16.1455,17184,0
000000477805.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,13.1281,0,1
000000477805.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,13.0113,0,1
000000477805.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,12.6263,0,1
000000477805.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000100000000011011100000000000,0.500000,0,12.9591,19832,0
000000477805.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,10.3413,1052,0
000000477805.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000100000000001010110000000000,0.468750,0,13.3369,11365,0
000000508730.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.3903,35076,0
000000508730.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.5007,34343,0
000000508730.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.5437,18496,0
000000508730.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.7862,25503,0
000000508730.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001111111101111010101000110100,0.937500,0,18.4001,10009,0
000000508730.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.4324,22017,0
000000508730.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,8.8399,34960,0
000000508730.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,8.2932,27691,0
000000508730.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,7.8964,35392,0
000000508730.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,7.1393,29034,0
000000508730.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.3541,17157,0
000000508730.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.4675,16942,0
000000508730.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.4456,17301,0
000000508730.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.5501,16891,0
000000508730.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,9.6069,0,1
000000508730.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,9.4230,0,1
000000508730.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.8641,874,0
000000508730.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.6208,152,0
000000508730.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.7945,50726,0
000000508730.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.000000,0,9.7262,0,1
000000517056.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.8362,34651,0
000000517056.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.1991,34218,0
000000517056.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.6615,17817,0
000000517056.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.3228,25464,0
000000517056.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,18.7688,9167,0
000000517056.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.0160,22045,0
000000517056.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,10.6424,34176,0
000000517056.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,10.0615,32073,0
000000517056.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,9.3405,34597,0
000000517056.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,8.4532,33376,0
000000517056.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.8214,16966,0
000000517056.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.0832,16740,0
000000517056.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.8894,16844,0
000000517056.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.3502,16757,0
000000517056.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.2299,2330,0
000000517056.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.4262,2538,0
000000517056.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,6.0744,974,0
000000517056.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000010000000000000,0.406250,0,6.0249,18173,0
000000517056.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,6.5254,14363,0
000000517056.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000001010000000000000,0.437500,0,6.9364,24952,0
000000517687.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.8807,34787,0
000000517687.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.0587,34335,0
000000517687.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.8109,17888,0
000000517687.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.2180,25616,0
000000517687.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001111111101111010101100110100,0.968750,0,18.6606,9680,0
000000517687.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.9071,22123,0
000000517687.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.4030,34302,0
000000517687.png,black_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,10.6034,26243,0
000000517687.png,black_center_40,single_center_50pct,11001101111101111010101100110100,11001111111101111010101100110100,0.968750,0,10.8734,34813,0
000000517687.png,black_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,9.6320,33092,0
000000517687.png,remove_left_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.7289,16916,0
000000517687.png,remove_left_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.8850,16722,0
000000517687.png,remove_right_half,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.1053,16964,0
000000517687.png,remove_right_half,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,15.3055,16742,0
000000517687.png,crop_top_left_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.1914,4578,0
000000517687.png,crop_top_left_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.9401,4793,0
000000517687.png,crop_bottom_right_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.6524,4272,0
000000517687.png,crop_bottom_right_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.4722,5916,0
000000517687.png,crop_center_50,single_center_50pct,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,7.4305,45696,0
000000517687.png,crop_center_50,five_region_spatial,11001101111101111010101100110100,00000000000000000000000000000000,0.375000,0,8.4589,687,0
000000523957.png,none,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.7157,35061,0
000000523957.png,none,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,11.6770,34278,0
000000523957.png,remove_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,14.5468,18085,0
000000523957.png,remove_center_25,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,12.7135,25405,0
000000523957.png,remove_center_40,single_center_50pct,11001101111101111010101100110100,11001101111101111010101000110100,0.968750,0,18.3782,9069,0
000000523957.png,remove_center_40,five_region_spatial,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,13.3577,22014,0
000000523957.png,black_center_25,single_center_50pct,11001101111101111010101100110100,11001101111101111010101100110100,1.000000,1,8.2023,34684,0
